ItemType,Temperature_Celsius,ItemName,Quantity,Price,ExpirationDate
Fridge,3.15,Yogurt,29,2.65,10/30/2025
Freezer,-16.94,Yogurt,46,6.41,9/6/2025
Freezer,-16.11,Frozen Vegetables,45,4.2,7/19/2025
Fridge,2.27,Yogurt,25,18.97,7/19/2025
Freezer,-16.67,Milk,6,12.71,10/7/2025
Freezer,-16.38,Milk,31,1.25,1/9/2026
Freezer,-15.73,Ice Cream,47,14.93,8/15/2025
Freezer,-17.93,Milk,5,19.57,5/16/2025
Fridge,1.32,Yogurt,35,2.31,6/29/2025
Fridge,1,Yogurt,37,6.7,4/1/2025
Fridge,3.97,Milk,21,8.99,7/5/2025
Fridge,3.23,Frozen Vegetables,2,9.96,11/5/2025
Fridge,1.37,Milk,22,1.08,9/5/2025
Freezer,-15.35,Milk,7,5.87,2/26/2025
Fridge,1.35,Cheese,18,8.58,11/17/2025
Freezer,-15.06,Milk,27,18.05,11/23/2025
Fridge,4,Milk,18,15.77,12/2/2025
Freezer,-15.78,Cheese,46,2.66,5/10/2025
Freezer,-17.07,Yogurt,37,13.17,9/26/2025
Fridge,3.32,Cheese,28,2.73,8/19/2025
Freezer,-15.44,Yogurt,17,5.06,10/19/2025
Fridge,3.14,Milk,30,15.82,8/16/2025
Freezer,-16.87,Milk,19,10.6,4/26/2025
Fridge,2.96,Milk,50,16.66,2/19/2025
Freezer,-17.18,Milk,5,7.58,9/28/2025
Fridge,2.82,Ice Cream,2,13.88,4/14/2025
Fridge,2.59,Milk,45,18.12,9/12/2025
Freezer,-16.77,Yogurt,19,14.24,9/21/2025
Freezer,-17.72,Frozen Vegetables,25,9.09,6/23/2025
Freezer,-17.73,Ice Cream,50,6.63,8/7/2025
Fridge,3.88,Ice Cream,47,10.31,10/28/2025
Fridge,3.47,Milk,28,3.66,7/27/2025
Fridge,1.29,Cheese,16,2.46,3/13/2025
Freezer,-17.04,Cheese,37,8.97,3/25/2025
Freezer,-15.94,Cheese,38,7.35,1/4/2026
Fridge,1.89,Frozen Vegetables,10,17.96,11/13/2025
Fridge,2.29,Yogurt,41,5.92,7/23/2025
Fridge,1.92,Yogurt,49,7.47,5/21/2025
Freezer,-15.8,Yogurt,40,16.49,11/2/2025
Freezer,-15.27,Frozen Vegetables,36,8.49,5/18/2025
Freezer,-16.53,Milk,50,13.57,11/19/2025
Freezer,-17.42,Yogurt,49,13.06,2/23/2025
Fridge,3.01,Ice Cream,22,1.42,7/22/2025
Fridge,3.83,Yogurt,15,3.59,1/29/2025
Fridge,2.92,Frozen Vegetables,35,15.22,12/3/2025
Fridge,2.16,Milk,1,8.66,8/18/2025
Fridge,2.88,Cheese,21,3.66,8/21/2025
Freezer,-15.29,Milk,40,14.95,1/24/2026
Freezer,-16.43,Ice Cream,10,17.19,12/29/2025
Freezer,-17.84,Frozen Vegetables,3,3.11,4/24/2025
Fridge,2.41,Milk,46,14.99,10/3/2025
Fridge,3.41,Milk,20,10.17,12/1/2025
Fridge,3.11,Milk,42,4.05,4/10/2025
Fridge,1.82,Ice Cream,45,5.15,4/25/2025
Freezer,-15.51,Cheese,1,7.31,11/26/2025
Fridge,2.93,Milk,42,3.79,3/23/2025
Fridge,1.29,Ice Cream,17,10.55,2/4/2025
Fridge,2.26,Yogurt,4,13.44,10/20/2025
Fridge,1.99,Frozen Vegetables,38,3.69,5/9/2025
Fridge,1.93,Cheese,31,19.71,9/14/2025
Fridge,1.58,Yogurt,18,8.08,10/30/2025
Freezer,-17.12,Frozen Vegetables,49,2.95,2/23/2025
Fridge,2.29,Cheese,12,13.51,7/9/2025
Freezer,-15.49,Yogurt,38,15.28,7/18/2025
Freezer,-15.25,Milk,50,7.51,8/16/2025
Freezer,-17.39,Ice Cream,14,9.12,11/3/2025
Freezer,-16.15,Yogurt,43,9.81,12/14/2025
Fridge,1.29,Milk,18,19.78,10/20/2025
Fridge,3.8,Yogurt,26,12.27,12/15/2025
Fridge,2.25,Ice Cream,39,10.04,2/20/2025
Fridge,3.9,Milk,32,11.34,2/6/2025
Freezer,-17.64,Milk,29,13.59,10/23/2025
Fridge,1.46,Milk,15,5.5,12/8/2025
Freezer,-17.05,Milk,5,16.22,1/5/2026
Fridge,2.11,Frozen Vegetables,18,4.9,5/16/2025
Freezer,-16.88,Frozen Vegetables,23,15.49,5/30/2025
Freezer,-16.69,Frozen Vegetables,13,19.49,11/3/2025
Freezer,-17.9,Frozen Vegetables,38,8.12,6/27/2025
Fridge,3.49,Milk,45,18.76,6/17/2025
Freezer,-17.65,Ice Cream,26,2.66,9/6/2025
Freezer,-16.03,Frozen Vegetables,24,8.28,10/17/2025
Freezer,-15.02,Frozen Vegetables,40,18.07,5/17/2025
Freezer,-16.18,Yogurt,3,1.84,2/9/2025
Fridge,1.98,Yogurt,13,14.89,4/15/2025
Fridge,2.99,Milk,12,12.91,12/24/2025
Fridge,2.43,Frozen Vegetables,16,14.51,7/23/2025
Fridge,1.25,Yogurt,47,13.22,8/17/2025
Freezer,-16.08,Frozen Vegetables,6,4.37,10/11/2025
Freezer,-16.58,Yogurt,17,9.12,2/8/2025
Fridge,1.6,Yogurt,38,17.74,6/29/2025
Fridge,1.22,Frozen Vegetables,2,4.4,3/13/2025
Fridge,2.16,Ice Cream,48,16.44,1/22/2026
Freezer,-15.86,Frozen Vegetables,38,13.36,1/17/2026
Fridge,3.38,Ice Cream,39,4.02,2/27/2025
Fridge,3.12,Ice Cream,41,4.35,8/8/2025
Fridge,1.24,Yogurt,43,17.87,12/25/2025
Fridge,3.84,Frozen Vegetables,49,13.57,3/26/2025
Fridge,2.99,Frozen Vegetables,25,8.31,2/18/2025
Fridge,3.87,Cheese,48,17.95,1/8/2026
Fridge,2.15,Frozen Vegetables,13,10.38,12/5/2025
Freezer,-15.74,Ice Cream,5,11.86,6/16/2025
Fridge,1.79,Milk,45,15.19,12/23/2025
Freezer,-17.76,Frozen Vegetables,23,7.12,10/2/2025
Freezer,-17.4,Frozen Vegetables,16,2.86,6/19/2025
Fridge,2.88,Yogurt,10,8.91,4/7/2025
Fridge,3.45,Milk,50,14.06,8/22/2025
Freezer,-15.27,Milk,40,12.27,4/20/2025
Fridge,3.92,Ice Cream,33,19.9,9/4/2025
Fridge,3.88,Ice Cream,31,3.14,4/20/2025
Freezer,-16.52,Frozen Vegetables,27,16.84,11/6/2025
Freezer,-17.02,Frozen Vegetables,35,8.05,4/6/2025
Freezer,-17.18,Milk,50,14.5,9/28/2025
Freezer,-16.13,Yogurt,36,10.88,2/26/2025
Freezer,-16.21,Milk,46,16.27,10/30/2025
Freezer,-17.75,Frozen Vegetables,38,14.59,7/11/2025
Fridge,2.17,Frozen Vegetables,2,16.99,6/18/2025
Freezer,-17.92,Cheese,3,4.41,10/6/2025
Freezer,-16.85,Milk,33,14.89,7/14/2025
Freezer,-17.55,Yogurt,39,13.73,5/31/2025
Fridge,3.47,Cheese,24,18.91,7/19/2025
Freezer,-17.71,Ice Cream,11,11.73,12/7/2025
Fridge,3.9,Ice Cream,22,5.12,4/6/2025
Fridge,2.48,Ice Cream,20,3.46,6/21/2025
Fridge,3.33,Yogurt,27,19.19,2/19/2025
Fridge,3.43,Ice Cream,12,6.1,10/9/2025
Freezer,-15.82,Frozen Vegetables,11,9.28,10/14/2025
Fridge,1.46,Ice Cream,42,7.35,9/10/2025
Freezer,-15.19,Yogurt,16,6.84,8/14/2025
Fridge,2.76,Milk,34,1.37,10/24/2025
Fridge,2.03,Cheese,30,1.81,7/3/2025
Fridge,1.32,Ice Cream,40,8.89,7/4/2025
Fridge,3.24,Frozen Vegetables,21,16.29,10/22/2025
Fridge,2.5,Frozen Vegetables,39,4.81,10/1/2025
Fridge,3.43,Ice Cream,31,18.3,2/6/2025
Freezer,-15.4,Frozen Vegetables,13,14.12,12/23/2025
Fridge,2.64,Cheese,47,19.69,1/14/2026
Fridge,1.42,Ice Cream,28,17.2,4/13/2025
Freezer,-17.38,Ice Cream,38,12.22,8/8/2025
Freezer,-15.65,Cheese,39,10.21,9/17/2025
Fridge,1.71,Frozen Vegetables,25,5.41,4/8/2025
Fridge,2.2,Ice Cream,49,11.47,12/18/2025
Fridge,2.81,Yogurt,13,5.99,8/26/2025
Freezer,-15.23,Ice Cream,36,4.11,9/14/2025
Fridge,3.43,Milk,22,10.11,3/23/2025
Freezer,-17.4,Cheese,33,6.43,3/16/2025
Freezer,-15.41,Frozen Vegetables,24,19.43,7/29/2025
Fridge,2.71,Milk,44,2.57,11/28/2025
Fridge,1.4,Milk,32,7.45,7/7/2025
Freezer,-17.68,Cheese,39,12.88,8/26/2025
Freezer,-15.98,Ice Cream,27,11.76,5/1/2025
Freezer,-16.62,Cheese,29,4.28,9/23/2025
Freezer,-17.34,Yogurt,25,15.08,3/21/2025
Fridge,3.07,Yogurt,4,12.46,9/6/2025
Fridge,1.37,Milk,9,10.82,8/26/2025
Fridge,3.11,Frozen Vegetables,7,1.21,12/25/2025
Freezer,-17,Milk,49,8.6,11/9/2025
Fridge,2.96,Frozen Vegetables,43,14.37,2/23/2025
Fridge,3.84,Ice Cream,26,14.79,10/29/2025
Fridge,3.58,Cheese,3,19.61,8/20/2025
Fridge,2.01,Yogurt,33,15.42,1/8/2026
Freezer,-16.35,Yogurt,44,18.83,7/17/2025
Fridge,3.21,Yogurt,8,1.23,11/4/2025
Freezer,-16.25,Ice Cream,43,11.48,10/29/2025
Fridge,3.14,Frozen Vegetables,41,17.87,5/1/2025
Fridge,2.24,Ice Cream,7,10.5,3/31/2025
Freezer,-16.38,Yogurt,35,1.98,2/9/2025
Freezer,-17.08,Milk,7,10.64,9/27/2025
Freezer,-16.32,Milk,8,3.18,7/22/2025
Fridge,2.08,Yogurt,49,15.68,12/31/2025
Freezer,-16.25,Cheese,26,15.47,1/6/2026
Fridge,2.85,Cheese,21,16.86,10/7/2025
Freezer,-17.47,Cheese,36,12.08,8/14/2025
Freezer,-17.8,Frozen Vegetables,9,15.99,8/8/2025
Fridge,1.48,Frozen Vegetables,29,4.43,11/22/2025
Fridge,2.48,Milk,48,7.11,7/15/2025
Fridge,3.29,Frozen Vegetables,4,18.24,8/19/2025
Fridge,2.49,Yogurt,16,6.16,9/4/2025
Freezer,-16.54,Cheese,10,6.2,2/26/2025
Fridge,3.99,Ice Cream,36,2.53,8/23/2025
Freezer,-17.25,Ice Cream,22,6.67,6/21/2025
Fridge,3.08,Ice Cream,21,8.16,7/4/2025
Fridge,1.38,Yogurt,27,4.21,5/19/2025
Fridge,3.75,Ice Cream,27,2.89,5/18/2025
Freezer,-15.05,Frozen Vegetables,35,4.98,7/20/2025
Freezer,-15.42,Yogurt,18,10.46,2/9/2025
Fridge,1.31,Milk,44,13.13,4/19/2025
Fridge,3.82,Yogurt,45,11.86,6/27/2025
Fridge,1.27,Frozen Vegetables,18,4.46,8/10/2025
Freezer,-16.43,Cheese,35,1.27,7/9/2025
Freezer,-16.43,Yogurt,3,17.48,7/17/2025
Fridge,2.56,Yogurt,27,17.45,5/7/2025
Fridge,1.17,Cheese,2,17.88,12/17/2025
Fridge,1.52,Yogurt,1,17.95,4/7/2025
Fridge,3.71,Milk,17,13.46,8/24/2025
Fridge,2.26,Milk,45,1.14,4/26/2025
Fridge,2.52,Milk,38,18.02,1/29/2025
Freezer,-15.21,Frozen Vegetables,28,5.96,7/5/2025
Freezer,-15.36,Frozen Vegetables,20,9.81,5/24/2025
Freezer,-15.83,Milk,29,16.08,11/1/2025
Freezer,-17.74,Frozen Vegetables,32,8.9,1/9/2026
Fridge,3.89,Ice Cream,24,11.63,11/6/2025
Freezer,-17.37,Cheese,29,7.53,9/2/2025
Fridge,2.49,Cheese,15,7.46,4/18/2025
Fridge,3.52,Milk,5,11.78,6/23/2025
Freezer,-16.48,Yogurt,30,14.8,5/10/2025
Fridge,2.82,Yogurt,39,4.99,9/24/2025
Freezer,-15.3,Ice Cream,31,19.19,2/26/2025
Fridge,3.13,Ice Cream,43,14.48,4/3/2025
Fridge,1.74,Milk,5,5.29,10/5/2025
Fridge,1.21,Frozen Vegetables,1,12.51,5/15/2025
Fridge,1.79,Yogurt,10,19.13,1/4/2026
Fridge,3.74,Yogurt,4,12.54,2/21/2025
Freezer,-17.12,Milk,17,18.72,5/18/2025
Fridge,3.84,Milk,48,13.16,7/11/2025
Freezer,-15.09,Ice Cream,20,11.58,9/28/2025
Freezer,-17.87,Yogurt,49,3.92,12/13/2025
Freezer,-17.98,Ice Cream,22,4.19,10/4/2025
Freezer,-17.65,Cheese,24,9.85,4/1/2025
Fridge,2.76,Yogurt,7,8.88,7/5/2025
Fridge,3.27,Milk,31,10.78,5/11/2025
Fridge,2.21,Cheese,22,13.06,8/11/2025
Fridge,2.75,Cheese,38,1.83,12/28/2025
Fridge,2.17,Milk,30,11.21,11/24/2025
Fridge,1.79,Frozen Vegetables,3,12.78,11/30/2025
Freezer,-16.53,Cheese,14,13.44,6/26/2025
Freezer,-15.61,Ice Cream,16,10.47,3/20/2025
Fridge,3.26,Cheese,35,1.57,12/11/2025
Freezer,-16.44,Milk,30,7.11,11/12/2025
Fridge,2.67,Ice Cream,26,17.97,6/19/2025
Freezer,-15.92,Yogurt,35,9.25,7/9/2025
Freezer,-16.16,Ice Cream,42,15.48,5/9/2025
Fridge,2.67,Milk,36,8.17,11/10/2025
Fridge,1.75,Frozen Vegetables,34,18.86,11/28/2025
Fridge,2.44,Cheese,44,8.01,4/6/2025
Fridge,1.82,Yogurt,50,15.14,9/17/2025
Freezer,-17.42,Cheese,4,4.83,6/4/2025
Fridge,2.7,Cheese,25,2.32,4/19/2025
Fridge,3.3,Yogurt,23,1.19,7/31/2025
Fridge,3.34,Cheese,28,19.51,8/1/2025
Freezer,-17.5,Cheese,3,10.3,9/22/2025
Freezer,-16.49,Cheese,48,3.98,12/8/2025
Freezer,-16.05,Cheese,48,6.5,11/13/2025
Fridge,1.54,Frozen Vegetables,43,5.62,9/20/2025
Freezer,-15.16,Yogurt,11,18.62,8/25/2025
Freezer,-15.26,Cheese,40,9.06,8/18/2025
Freezer,-15.58,Frozen Vegetables,17,17.62,4/29/2025
Fridge,3.17,Cheese,27,17.86,7/23/2025
Freezer,-15.64,Ice Cream,28,3.19,12/30/2025
Freezer,-17.67,Cheese,41,12.67,6/6/2025
Freezer,-15.03,Yogurt,37,9.96,10/14/2025
Fridge,2.96,Yogurt,24,19.27,9/8/2025
Fridge,2.09,Ice Cream,44,11.43,8/8/2025
Freezer,-17.63,Cheese,6,11.89,4/24/2025
Freezer,-16.75,Frozen Vegetables,33,1.78,11/30/2025
Fridge,2.1,Frozen Vegetables,13,11.91,1/12/2026
Fridge,1.49,Ice Cream,42,16.86,3/8/2025
Freezer,-15.87,Yogurt,16,1.74,12/19/2025
Freezer,-16.11,Milk,21,9.51,7/20/2025
Fridge,2.23,Frozen Vegetables,8,13.26,3/21/2025
Freezer,-15.4,Ice Cream,35,8.28,8/10/2025
Fridge,2.87,Ice Cream,24,10.82,1/22/2026
Fridge,1.81,Frozen Vegetables,24,19.79,9/7/2025
Fridge,2.05,Ice Cream,35,6.86,9/22/2025
Freezer,-15.98,Frozen Vegetables,2,12.7,7/25/2025
Freezer,-16.78,Yogurt,17,4.82,2/20/2025
Fridge,3.45,Ice Cream,5,13.79,1/18/2026
Fridge,3.12,Yogurt,42,14.33,9/16/2025
Freezer,-17.64,Frozen Vegetables,33,8.07,11/7/2025
Fridge,2.89,Milk,24,15.61,6/20/2025
Freezer,-15.43,Yogurt,4,7.26,6/27/2025
Fridge,2.23,Ice Cream,38,18.31,4/16/2025
Fridge,3.99,Ice Cream,12,10.63,7/27/2025
Freezer,-17.01,Cheese,6,19.89,3/16/2025
Fridge,3.4,Yogurt,31,2.43,5/2/2025
Fridge,3.52,Milk,49,4.68,10/25/2025
Fridge,1.17,Frozen Vegetables,9,7.89,8/21/2025
Fridge,3.2,Frozen Vegetables,43,11.86,8/4/2025
Freezer,-17.08,Frozen Vegetables,46,13.47,9/9/2025
Freezer,-17.47,Milk,17,19.07,8/5/2025
Fridge,1.7,Milk,12,1.38,7/14/2025
Fridge,1.12,Milk,23,14.12,4/2/2025
Freezer,-17.47,Yogurt,47,10.3,10/31/2025
Fridge,3.55,Ice Cream,12,7.93,4/6/2025
Fridge,1.86,Frozen Vegetables,29,10.94,3/26/2025
Fridge,1.85,Yogurt,21,2.12,8/4/2025
Freezer,-15.25,Yogurt,23,6.59,5/17/2025
Freezer,-16.74,Milk,36,15.37,12/1/2025
Freezer,-17.62,Milk,24,18.55,6/13/2025
Fridge,1.89,Ice Cream,23,12.84,12/8/2025
Fridge,3.18,Ice Cream,17,12.3,12/15/2025
Fridge,2.18,Yogurt,2,9.58,6/14/2025
Freezer,-16.54,Milk,12,2.35,1/17/2026
Freezer,-15.2,Yogurt,35,9.26,1/14/2026
Freezer,-17.16,Frozen Vegetables,22,18.43,8/24/2025
Fridge,3.72,Frozen Vegetables,41,15.21,4/5/2025
Fridge,2.3,Milk,10,13.05,2/14/2025
Fridge,3.69,Milk,6,15.05,10/19/2025
Freezer,-16.92,Ice Cream,7,4.08,12/19/2025
Freezer,-15.76,Milk,41,6.73,5/18/2025
Fridge,3.77,Yogurt,9,5.44,10/28/2025
Freezer,-16.15,Ice Cream,14,17.02,8/17/2025
Fridge,1.91,Cheese,42,10.19,3/10/2025
Freezer,-17.26,Milk,4,5.59,2/9/2025
Freezer,-17.08,Milk,1,1.79,11/30/2025
Freezer,-16.32,Yogurt,6,1.13,9/28/2025
Freezer,-16.16,Cheese,28,16.2,8/22/2025
Fridge,2.1,Frozen Vegetables,23,3.25,1/23/2026
Fridge,1.29,Ice Cream,31,9.2,10/22/2025
Freezer,-15.26,Yogurt,16,7.96,6/11/2025
Fridge,3.86,Ice Cream,44,6.03,7/22/2025
Fridge,3.27,Frozen Vegetables,18,2.17,9/12/2025
Fridge,1.09,Frozen Vegetables,41,2.87,4/23/2025
Freezer,-17.83,Yogurt,9,15.24,4/17/2025
Fridge,2.94,Milk,22,18.05,2/4/2025
Freezer,-15.88,Cheese,14,8.14,1/24/2026
Freezer,-16.23,Cheese,9,19.04,12/18/2025
Fridge,1.86,Frozen Vegetables,6,14.6,3/16/2025
Fridge,3.33,Ice Cream,30,1.81,12/2/2025
Fridge,1.03,Cheese,4,2.78,4/30/2025
Freezer,-16.56,Ice Cream,15,17.69,12/16/2025
Freezer,-16.67,Ice Cream,28,5.53,11/13/2025
Freezer,-17.07,Milk,22,18.82,4/18/2025
Freezer,-17.78,Cheese,5,16.81,12/17/2025
Fridge,2.72,Frozen Vegetables,24,17.69,7/27/2025
Fridge,3.12,Frozen Vegetables,50,8.08,2/23/2025
Fridge,1.54,Milk,42,15.88,8/11/2025
Fridge,1.2,Milk,8,7.86,6/21/2025
Fridge,2.11,Cheese,20,19.88,11/25/2025
Fridge,1.12,Frozen Vegetables,44,4.26,6/10/2025
Freezer,-15.66,Yogurt,45,16.05,4/13/2025
Freezer,-17.23,Cheese,39,3.63,10/26/2025
Freezer,-16.53,Frozen Vegetables,35,10.7,1/25/2026
Freezer,-15.54,Yogurt,22,19.76,5/28/2025
Fridge,3.03,Ice Cream,10,19.06,1/15/2026
Fridge,1.72,Cheese,32,11.72,8/22/2025
Freezer,-16.54,Cheese,29,11.66,11/14/2025
Freezer,-17.17,Milk,39,14.71,11/9/2025
Fridge,1.21,Milk,19,7,6/13/2025
Freezer,-16.88,Cheese,21,10.1,4/21/2025
Freezer,-15.07,Ice Cream,38,16.75,7/4/2025
Freezer,-16.53,Frozen Vegetables,45,14.3,2/9/2025
Fridge,1.21,Milk,2,14.09,11/19/2025
Freezer,-15.4,Milk,10,1.26,9/24/2025
Freezer,-17.69,Milk,26,5.76,4/22/2025
Fridge,3.88,Milk,34,7.37,5/22/2025
Freezer,-15.33,Yogurt,11,12.91,12/24/2025
Fridge,1.64,Yogurt,17,8.1,3/14/2025
Freezer,-15.69,Milk,33,7.39,12/14/2025
Freezer,-17.13,Milk,45,7.98,1/19/2026
Fridge,3.54,Frozen Vegetables,33,13.25,6/25/2025
Freezer,-17.03,Cheese,11,19.78,2/21/2025
Freezer,-17.03,Cheese,30,19.73,6/25/2025
Freezer,-17.78,Milk,5,14.87,7/16/2025
Freezer,-16.7,Yogurt,17,15.82,3/20/2025
Fridge,2.17,Cheese,8,16.27,8/24/2025
Freezer,-16.03,Frozen Vegetables,7,7.2,12/4/2025
Freezer,-17,Ice Cream,42,4.89,12/11/2025
Freezer,-15.71,Yogurt,23,15.79,8/3/2025
Freezer,-16.11,Yogurt,35,7.51,5/5/2025
Fridge,3.54,Cheese,39,10.25,7/10/2025
Fridge,1.56,Ice Cream,12,2.91,2/16/2025
Fridge,1.86,Frozen Vegetables,49,11.39,4/4/2025
Freezer,-17.89,Ice Cream,37,13.41,3/20/2025
Freezer,-16.59,Yogurt,44,4.14,3/17/2025
Freezer,-15.25,Cheese,31,12.47,5/1/2025
Freezer,-17.78,Yogurt,7,8.96,11/4/2025
Fridge,3.79,Ice Cream,34,14.96,11/25/2025
Fridge,1.98,Yogurt,14,12.34,8/20/2025
Freezer,-16.25,Milk,8,14.19,6/24/2025
Freezer,-15.46,Milk,48,13.12,10/6/2025
Freezer,-17.86,Milk,40,2.38,6/25/2025
Fridge,2.1,Ice Cream,17,15.82,3/17/2025
Freezer,-16.96,Yogurt,12,7.73,11/2/2025
Freezer,-15.53,Ice Cream,13,1.29,1/19/2026
Fridge,3.23,Frozen Vegetables,24,17.17,1/17/2026
Fridge,3.45,Milk,44,17.39,7/28/2025
Freezer,-17.99,Cheese,23,2.16,1/2/2026
Fridge,3.85,Frozen Vegetables,7,16.55,6/21/2025
Fridge,1.57,Yogurt,40,15.69,10/21/2025
Freezer,-15.84,Milk,18,12.91,1/30/2025
Fridge,2.22,Yogurt,18,15.05,1/27/2026
Fridge,3.3,Frozen Vegetables,23,5.31,1/7/2026
Fridge,3.14,Ice Cream,34,17,7/20/2025
Freezer,-16.38,Frozen Vegetables,32,14.21,12/11/2025
Freezer,-16.57,Ice Cream,39,6.09,9/18/2025
Fridge,1.49,Frozen Vegetables,24,18.72,3/12/2025
Freezer,-17.06,Cheese,45,8.7,7/21/2025
Fridge,2.4,Yogurt,23,8.51,3/16/2025
Freezer,-17.25,Cheese,50,10.22,6/9/2025
Fridge,1.92,Milk,44,19.67,8/10/2025
Freezer,-16.38,Yogurt,3,7.43,7/19/2025
Fridge,3.1,Yogurt,22,11.36,8/13/2025
Freezer,-17.73,Frozen Vegetables,25,17.86,10/30/2025
Freezer,-17.33,Ice Cream,29,19.17,11/8/2025
Fridge,1.06,Milk,42,1.48,1/16/2026
Freezer,-15.79,Cheese,3,18.77,10/12/2025
Fridge,1.85,Yogurt,34,1.52,10/16/2025
Freezer,-17.44,Frozen Vegetables,40,10.63,11/1/2025
Fridge,1.92,Cheese,11,3.71,5/28/2025
Freezer,-16.2,Cheese,44,18.02,3/6/2025
Freezer,-17.16,Milk,11,3.96,8/23/2025
Freezer,-16.63,Ice Cream,3,10.97,9/7/2025
Freezer,-17.56,Frozen Vegetables,47,4.18,2/2/2025
Freezer,-16.82,Yogurt,49,12.28,8/11/2025
Freezer,-17.78,Frozen Vegetables,41,2.62,4/2/2025
Freezer,-16.69,Milk,4,14.2,10/5/2025
Fridge,3.33,Yogurt,21,12.76,9/3/2025
Freezer,-16.87,Yogurt,35,2.78,7/22/2025
Freezer,-17.57,Frozen Vegetables,22,7.18,11/4/2025
Freezer,-16.89,Frozen Vegetables,5,19.85,12/13/2025
Fridge,1.69,Frozen Vegetables,39,3.44,6/13/2025
Freezer,-16.31,Cheese,17,10.91,3/16/2025
Freezer,-15.95,Ice Cream,7,3.38,3/11/2025
Freezer,-15.21,Ice Cream,22,10.4,11/8/2025
Fridge,2.37,Frozen Vegetables,17,9.34,1/10/2026
Freezer,-17.31,Yogurt,28,2.95,7/26/2025
Fridge,1.36,Milk,35,16.09,8/3/2025
Freezer,-15.72,Yogurt,12,16.72,9/8/2025
Fridge,2.32,Frozen Vegetables,4,11.39,6/29/2025
Freezer,-17.62,Cheese,17,4.38,4/29/2025
Fridge,1.74,Cheese,33,6.2,6/8/2025
Fridge,3.96,Milk,20,11.77,9/7/2025
Freezer,-17.98,Milk,16,7.87,6/4/2025
Fridge,3.16,Yogurt,1,10.61,10/6/2025
Fridge,2.01,Ice Cream,46,8.84,1/18/2026
Fridge,1.53,Milk,28,18.37,8/7/2025
Freezer,-15.11,Ice Cream,7,8.59,7/6/2025
Freezer,-17.66,Yogurt,46,15.58,12/30/2025
Freezer,-17.77,Ice Cream,44,12.62,9/18/2025
Freezer,-17.65,Yogurt,28,5.28,3/4/2025
Freezer,-17.03,Ice Cream,48,1.89,3/2/2025
Fridge,3.59,Ice Cream,21,9.11,4/19/2025
Freezer,-16.34,Yogurt,18,9.86,5/23/2025
Fridge,3.9,Yogurt,14,11.51,2/21/2025
Fridge,1.04,Milk,28,13.68,12/18/2025
Fridge,3.67,Ice Cream,20,3.36,4/16/2025
Freezer,-15.21,Milk,34,5.68,9/22/2025
Freezer,-15.4,Ice Cream,49,17.04,2/1/2025
Freezer,-17.48,Frozen Vegetables,32,15.12,5/21/2025
Freezer,-15.18,Ice Cream,17,18.6,9/13/2025
Freezer,-16.89,Milk,45,13.34,10/16/2025
Fridge,3.5,Frozen Vegetables,26,10.81,2/14/2025
Freezer,-16.95,Cheese,6,17.73,12/19/2025
Freezer,-15.45,Frozen Vegetables,31,12.74,3/7/2025
Fridge,2.18,Yogurt,27,8.91,2/8/2025
Freezer,-15.15,Frozen Vegetables,18,19.88,7/6/2025
Fridge,3.51,Cheese,44,10.34,4/11/2025
Fridge,2.95,Ice Cream,45,2.97,11/17/2025
Freezer,-15.32,Cheese,7,14.01,7/31/2025
Fridge,3.99,Cheese,19,4.31,10/2/2025
Fridge,1.73,Cheese,49,13.26,10/15/2025
Fridge,2.19,Ice Cream,21,15.67,2/5/2025
Fridge,2.92,Milk,26,2.15,8/9/2025
Freezer,-16.48,Ice Cream,36,19.39,6/27/2025
Freezer,-16.1,Cheese,3,15.63,8/30/2025
Freezer,-15.45,Cheese,3,12.81,6/2/2025
Freezer,-17.56,Cheese,44,5.12,5/31/2025
Freezer,-16.2,Ice Cream,34,17.36,11/1/2025
Fridge,3.15,Frozen Vegetables,21,17.66,9/25/2025
Freezer,-17.41,Cheese,32,9.14,4/18/2025
Freezer,-16.16,Yogurt,38,4.33,6/12/2025
Fridge,2.41,Frozen Vegetables,23,14.72,2/5/2025
Fridge,1.67,Milk,1,17.31,6/21/2025
Fridge,2.21,Milk,38,18.66,6/5/2025
Freezer,-17.38,Milk,16,2.36,9/4/2025
Fridge,2.56,Frozen Vegetables,4,5.7,5/16/2025
Freezer,-16.9,Yogurt,29,14.38,11/27/2025
Freezer,-17.75,Ice Cream,17,14.81,10/1/2025
Freezer,-15.39,Cheese,2,13.35,10/2/2025
Freezer,-17.65,Ice Cream,9,12.1,7/18/2025
Fridge,3.91,Frozen Vegetables,3,12.1,5/1/2025
Freezer,-17.37,Cheese,40,10.77,7/29/2025
Fridge,2.14,Ice Cream,16,10.76,9/15/2025
Freezer,-16.49,Ice Cream,13,17.16,4/8/2025
Fridge,1.08,Yogurt,23,1.5,10/1/2025
Fridge,2.09,Yogurt,19,9.62,11/6/2025
Freezer,-16.96,Ice Cream,1,4.75,4/23/2025
Freezer,-15.91,Yogurt,35,9.26,3/31/2025
Fridge,3.46,Frozen Vegetables,34,9.92,4/27/2025
Fridge,2.15,Cheese,50,9.73,2/21/2025
Freezer,-17.53,Cheese,19,9.75,8/12/2025
Freezer,-16.75,Frozen Vegetables,27,13.27,8/14/2025
Fridge,3.63,Cheese,48,19.06,3/23/2025
